created_at,username,full_text,tweet_id,query
2014-01-22 13:21:34+00:00,realmadridindo1,"Ready Madrid Home , Away dan 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/jbfEMRMW59",425981565735153664,harga BBM lang:id
2014-01-22 13:21:20+00:00,realmadridindo1,"Ready Jaket Madrid  White &amp; Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/piPxl53NDr",425981507056828417,harga BBM lang:id
2014-01-22 13:21:09+00:00,realmadridindo1,"Ready GK Madrid Ungu dan Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/yyn9wu3Ntk",425981459816382465,harga BBM lang:id
2014-01-22 08:28:10+00:00,liputan6dotcom,"Rupiah Sentuh 12 Ribu US$, Harga BBM Bersubsidi Harus Naik http://t.co/SuBgbSAtdG",425907730205794304,harga BBM lang:id
2014-01-21 14:10:45+00:00,realmadridindo1,"Ready Madrid Home , Away dan 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/jbfEMRMW59",425631556644790272,harga BBM lang:id
2014-01-21 14:10:38+00:00,realmadridindo1,"Ready Jaket Madrid  White &amp; Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/piPxl53NDr",425631524784836608,harga BBM lang:id
2014-01-21 14:10:30+00:00,realmadridindo1,"Ready GK Madrid Ungu dan Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/yyn9wu3Ntk",425631491373010944,harga BBM lang:id
2014-01-21 09:00:42+00:00,Tempo_Plus,Kadin Minta Presiden Terpilih Naikan Harga BBM http://t.co/7tKC8PISDv,425553529810350080,harga BBM lang:id
2014-01-21 08:10:22+00:00,temponewsroom,Bisnis - Kadin Minta Presiden Terpilih Naikan Harga BBM http://t.co/0JcTYqEd5O,425540863196807168,harga BBM lang:id
2014-01-21 05:30:24+00:00,detikcom,"Hatta: Kita Naikkan Harga BBM di 2013, Itu Langkah Berani http://t.co/vG54nhmlBq via @detikfinance",425500604559941632,harga BBM lang:id
2014-01-21 04:42:38+00:00,detikfinance,"Hatta: Kita Naikkan Harga BBM di 2013, Itu Langkah Berani http://t.co/uVXHBXYFcj",425488584179609600,harga BBM lang:id
2014-01-21 03:46:05+00:00,liputan6dotcom,Hatta: Cuma RI yang Paling Berani Naikkan Harga BBM http://t.co/1vKILNYETc,425474354676129794,harga BBM lang:id
2014-01-20 13:38:24+00:00,realmadridindo1,"Ready Madrid Home , Away dan 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/jbfEMRMW59",425261028750790656,harga BBM lang:id
2014-01-20 13:38:18+00:00,realmadridindo1,"Ready Jaket Madrid  White &amp; Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/piPxl53NDr",425261003744358401,harga BBM lang:id
2014-01-20 13:38:14+00:00,realmadridindo1,"Ready GK Madrid Ungu dan Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/yyn9wu3Ntk",425260984190504961,harga BBM lang:id
2014-01-20 13:30:28+00:00,VIVAcoid,"Ekonom: Pekerjaan Rumah Pemerintah Selanjutnya, Naikkan Harga BBM http://t.co/IsOMaW4zuQ",425259032199184384,harga BBM lang:id
2014-01-20 13:20:13+00:00,merdekadotcom,Pemerintah tak utak-atik harga BBM bersubsidi sampai pemilu http://t.co/at62YOJ8P0 #Energi,425256449368129536,harga BBM lang:id
2014-01-20 10:00:32+00:00,motivasitangguh,Disaat Harga BBM &amp; Bahan Pangan Meningkat &amp; kita membutuhkan Barang2 serta Pelayanan yg Murah saya sarankan u follow.,425206197613264896,harga BBM lang:id
2014-01-20 06:30:02+00:00,merdekadotcom,Pemerintah tak utak-atik harga BBM bersubsidi sampai pemilu http://t.co/cl1wzA1pcu #Energi,425153226996858880,harga BBM lang:id
2014-01-19 15:26:12+00:00,infomalang,"@infokostmalang RT @desyulvia: kost putri di JL. J. A. Suprapto gang 1f malang, harga per kamar mulai 250k. info: DM ato bbm 20f88d76",424925768339034112,harga BBM lang:id
2014-01-19 11:29:34+00:00,CareIM3,"Tweep, harga kartu perdana Mentari Super Data Rp49.000 pulsanya Rp3.000, gratis BBM dan SuperWifi unlimited ya.#icareinfo",424866218781073408,harga BBM lang:id
2014-01-18 15:49:10+00:00,realmadridindo1,"Ready Madrid Home , Away dan 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/jbfEMRMW59",424569158991228928,harga BBM lang:id
2014-01-18 15:49:01+00:00,realmadridindo1,"Ready Jaket Madrid  White &amp; Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/piPxl53NDr",424569122723074048,harga BBM lang:id
2014-01-18 15:48:52+00:00,realmadridindo1,"Ready GK Madrid Ungu dan Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/yyn9wu3Ntk",424569086085828609,harga BBM lang:id
2014-01-17 23:01:23+00:00,CNtrending,"Daripada meminta harga BBM turun, aku lebih suka meminta restu bapakmu agar bersedia menikahkan kamu sama aku #aihsedap",424315543768666112,harga BBM lang:id
2014-01-17 13:07:57+00:00,realmadridindo1,"Ready Madrid Home , Away dan 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/jbfEMRMW59",424166199853715456,harga BBM lang:id
2014-01-17 13:07:48+00:00,realmadridindo1,"Ready Jaket Madrid  White &amp; Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/piPxl53NDr",424166164655140864,harga BBM lang:id
2014-01-17 13:07:43+00:00,realmadridindo1,"Ready GK Madrid Ungu dan Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/yyn9wu3Ntk",424166140261044224,harga BBM lang:id
2014-01-17 07:59:56+00:00,jalanpulang_,"Harga CD album “Jalan Pulang” sebesar Rp 40.000,-. Info &amp; pemesanan Novi via telepon atau sms di 0857 4353 5528, atau via BBM di 2287BE59.",424088685823287296,harga BBM lang:id
2014-01-16 10:58:03+00:00,liputan6dotcom,"Harga BBM Naik, Konsumsi Turun ke Level Terendah dalam 8 Tahun http://t.co/Dz7mq9QIvK",423771122882977792,harga BBM lang:id
2014-01-15 14:17:58+00:00,realmadridindo1,"Ready Madrid Home , Away dan 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/jbfEMRMW59",423459046419472386,harga BBM lang:id
2014-01-15 14:17:48+00:00,realmadridindo1,"Ready Jaket Madrid  White &amp; Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/piPxl53NDr",423459002274430977,harga BBM lang:id
2014-01-15 14:17:34+00:00,realmadridindo1,"Ready GK Madrid Ungu dan Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/yyn9wu3Ntk",423458942899855361,harga BBM lang:id
2014-01-15 12:16:20+00:00,Metro_TV,[EKONOMI] Kemenkeu masih godok subsidi tetap untuk BBM. Sehingga BBM akan bergerak sesuai harga keekonomian http://t.co/x0jUAnvvpt,423428435684229120,harga BBM lang:id
2014-01-15 04:30:02+00:00,liputan6dotcom,"Pertamina, Shell dan Total, Harga BBM Mana Paling Mahal? http://t.co/g0h25uzOpJ",423311087841189888,harga BBM lang:id
2014-01-14 13:48:12+00:00,nu_online,ISNU: Harga BBM/BBG Harus Sesuai Daya Beli Masyarakat http://t.co/GxiXeLke49,423089166788751360,harga BBM lang:id
2014-01-14 03:01:52+00:00,realmadridindo1,"Ready GK Madrid Ungu dan Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/yyn9wu3Ntk",422926512627519488,harga BBM lang:id
2014-01-14 03:01:45+00:00,realmadridindo1,"Ready Jaket Madrid  White &amp; Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/piPxl53NDr",422926482231394304,harga BBM lang:id
2014-01-14 03:01:36+00:00,realmadridindo1,"Ready Madrid Home , Away dan 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/jbfEMRMW59",422926446034571264,harga BBM lang:id
2014-01-13 16:55:18+00:00,prabowo,"Benar, bung @bob_7uda. Itu jika kita paksa turunkan harga BBM dengan subsidi. Yang saya tawarkan bukan subsidi tetapi pemberdayaan biofuel.",422773864091762688,harga BBM lang:id
2014-01-13 16:06:54+00:00,prabowo,"Saya yakin jika kita manfaatkan potensi dan kembangkan biofuel, harga BBM (atau tepatnya BBN) akan terjangkau. @wasanaadi",422761681538658305,harga BBM lang:id
2014-01-13 13:45:15+00:00,realmadridindo1,"Ready Madrid Home , Away dan 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/jbfEMRMW59",422726034622914560,harga BBM lang:id
2014-01-13 13:45:05+00:00,realmadridindo1,"Ready Jaket Madrid  White &amp; Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/piPxl53NDr",422725995993374720,harga BBM lang:id
2014-01-13 13:45:00+00:00,realmadridindo1,"Ready GK Madrid Ungu dan Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/yyn9wu3Ntk",422725973553856514,harga BBM lang:id
2014-01-12 13:57:36+00:00,smartfrencare,@Tyara_Tyass mimin infokan utk harga andromax G Rp 949.000 (Termasuk PPN) info http://t.co/TESw76dqNU  sdngkan Aplikasi BBM (1),422366754824650752,harga BBM lang:id
2014-01-11 20:38:26+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,422105242659225600,harga BBM lang:id
2014-01-11 13:11:52+00:00,prabowo,"Jika kebijakan energi kita tepat, jika produksi bahan bakar nabati kita tingkatkan, pada akhirnya harga BBM bisa turun bung @bonjolost.",421992859995078656,harga BBM lang:id
2014-01-11 09:25:16+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,421935833323954176,harga BBM lang:id
2014-01-11 02:02:02+00:00,liputan6dotcom,China Turunkan Harga BBM http://t.co/aZNNvyhLZi,421824291017994240,harga BBM lang:id
2014-01-09 17:05:21+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,421326839463038976,harga BBM lang:id
2014-01-09 06:57:16+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,421173810797486080,harga BBM lang:id
2014-01-08 20:33:23+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,421016805973692416,harga BBM lang:id
2014-01-08 14:41:15+00:00,realmadridindo1,"Ready Madrid Home , Away dan 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/jbfEMRMW59",420928190081552384,harga BBM lang:id
2014-01-08 14:41:06+00:00,realmadridindo1,"Ready Jaket Madrid  White &amp; Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/piPxl53NDr",420928151791734784,harga BBM lang:id
2014-01-08 14:40:57+00:00,realmadridindo1,"Ready GK Madrid Ungu dan Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/yyn9wu3Ntk",420928115963994112,harga BBM lang:id
2014-01-08 10:42:15+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,420868044500766720,harga BBM lang:id
2014-01-07 22:53:16+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,420689621652361216,harga BBM lang:id
2014-01-07 13:35:39+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,420549293993644032,harga BBM lang:id
2014-01-07 07:39:15+00:00,fadjroeL,"bisa BBM-an, SMS-an, Twitter-an, Facebook-an sama om @iskan_dahlan &gt; Saya Saksi Hidup, Presiden Baru Tahu Harga Elpiji Naik Cc @SBYudhoyono",420459600626733056,harga BBM lang:id
2014-01-07 01:19:16+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,420363974283386880,harga BBM lang:id
2014-01-06 15:26:12+00:00,rmol_id,Ahok Pilih Cabut Subsidi BBM Daripada Naikkan Harga Elpiji http://t.co/xTqHARMAtE,420214726597939200,harga BBM lang:id
2014-01-06 13:13:15+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,420181269335769088,harga BBM lang:id
2014-01-06 12:56:54+00:00,fadjroeL,mabok mas?  RT @arfibambani: SBY adalah Presiden satu-satunya yang turunkan harga BBM dan LPG. Camkan itu!,420177152290455553,harga BBM lang:id
2014-01-06 12:29:19+00:00,tribunmedan,"HATI-HATI NAIK LAGI

LPG kembali turun, walau bukan ke harga sebelumnya. Hal serupa juga pernah terjadi pada BBM.... http://t.co/zWbShX4SR0",420170211858587648,harga BBM lang:id
2014-01-06 09:30:42+00:00,realmadridindo1,"Ready Jaket Madrid  White &amp; Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/piPxl53NDr",420125262932484099,harga BBM lang:id
2014-01-06 09:30:38+00:00,realmadridindo1,"Ready GK Madrid Ungu dan Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/yyn9wu3Ntk",420125242942423040,harga BBM lang:id
2014-01-06 09:30:29+00:00,realmadridindo1,"Ready Madrid Home , Away dan 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/jbfEMRMW59",420125207114690560,harga BBM lang:id
2014-01-06 07:00:02+00:00,merdekadotcom,"Harga bensin sudah naik, subsidi BBM tetap membengkak http://t.co/W8wBHakfFc #Energi",420087343941304320,harga BBM lang:id
2014-01-06 06:54:13+00:00,Dandhy_Laksono,":D ""@IndraYunaidi: Kode bakal turun RT @Dandhy_Laksono: ""@merdekadotcom: Pemerintah akui kenaikan harga BBM bikin inflasi tak terkendali""",420085881005809665,harga BBM lang:id
2014-01-06 06:48:09+00:00,Dandhy_Laksono,"""@merdekadotcom: Pemerintah akui kenaikan harga BBM bikin inflasi tak terkendali http://t.co/Tg44YwPWyv",420084354295922688,harga BBM lang:id
2014-01-06 06:45:02+00:00,merdekadotcom,Pemerintah akui kenaikan harga BBM bikin inflasi tak terkendali http://t.co/egG8Em5COv #Ekonomi,420083571999531008,harga BBM lang:id
2014-01-06 06:35:01+00:00,merdekadotcom,Ahok geram subsidi BBM tak dicabut malah naikkan harga gas http://t.co/W6zgGrIsbY #Publik,420081047930290176,harga BBM lang:id
2014-01-06 03:36:16+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,420036063344988160,harga BBM lang:id
2014-01-05 15:25:36+00:00,PartaiSocmed,SIAPA BERTANGGUNG JAWAB ATAS KENAIKAN HARGA BBM...??,419852187574210560,harga BBM lang:id
2014-01-05 04:59:02+00:00,remotivi,"Analoginya dgn BBM: harga naik ""warga negara"" protes. Harga Samsung naik, ""konsumen"" gak ada hak protes. @prajnamu @deeramli @ndorokakung",419694504312967168,harga BBM lang:id
2014-01-05 02:56:21+00:00,detikcom,Politisi PDIP Minta Pertamina Batalkan Kenaikan Harga BBM http://t.co/urRRxvg5Ng,419663631156903936,harga BBM lang:id
2014-01-04 17:36:31+00:00,hotradero,@motulz Nanti Senin saya akan cek harga BBM oktan 92 di pasar dunia. Kalau ternyata Shell dan Total yang benar: maka Pertamina bisa celaka.,419522743877390336,harga BBM lang:id
2014-01-04 10:43:16+00:00,Soerianto,"Tahan Harga? SPBU 3412305 Rempoa Pertamax Rp 11,950!!! @detikcom: BBM Shell Naik Rp 850, Pertamax &amp; Total Tahan Harga http://t.co/EzjYCWYKoF",419418748919873536,harga BBM lang:id
2014-01-04 08:00:51+00:00,detikcom,"BBM Shell Naik Rp 850, Pertamax dan Total Tahan Harga http://t.co/SOg2zSnB9k",419377876106874880,harga BBM lang:id
2014-01-04 07:57:59+00:00,detikfinance,"BBM Shell Naik Rp 850, Pertamax dan Total Tahan Harga http://t.co/elVvuB6VVt",419377152736231424,harga BBM lang:id
2014-01-04 05:32:05+00:00,liputan6dotcom,"Liputan6 Siang 04-01-2014 1 Aniaya Anak, Harga Elpiji, Harga BBM Naik, Pencarian Korban Kapal Tenggelam http://t.co/vqvo14XFV9",419340434079367168,harga BBM lang:id
2014-01-03 02:55:33+00:00,fadjroeL,"BACA lagi tweeps &gt; @JimlyAs: Mnrt UUD &amp; UU, Negara yg msti tntukan harga BBM &amp; Gas, bukan korporasi brdsar mekanisme pasar. #Elpiji",418938656129163264,harga BBM lang:id
2014-01-03 01:33:18+00:00,tribuntimur,TRIBUN TIMUR Jumlah Penduduk Miskin Naik Buntut Kenaikan Harga BBM: BPS melansir jumlah... http://t.co/NrwHdSaFS5 http://t.co/QBfZpcRths,418917955213078528,harga BBM lang:id
2014-01-03 01:33:10+00:00,tribuntimur,Jumlah Penduduk Miskin Naik Buntut Kenaikan Harga BBM: BPS melansir jumlah penduduk miskin yang tercatat hingg... http://t.co/lVTfgODlgZ,418917923009224704,harga BBM lang:id
2014-01-02 22:53:40+00:00,fadjroeL,"CATAT! RT @JimlyAs: Mnrt UUD &amp; UU, Negara yg msti tntukan harga BBM &amp; Gas, bukan korporasi brdsar mekanisme pasar. #Elpiji",418877784899874818,harga BBM lang:id
2014-01-02 20:00:38+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,418834239640317952,harga BBM lang:id
2014-01-02 18:02:51+00:00,FaisalBasri,"Gara2 SBY turunkan harga BBM 3 kali jelang pemilu 2009. RT @saididu: Setuju, hrs bertahap - tapi faktanya ... http://t.co/cjbbMUG6TK",418804595523977216,harga BBM lang:id
2014-01-02 17:00:39+00:00,Dandhy_Laksono,"@saididu Kenaikan BBM 2013 berdampak nyata bagi orang miskin melalui harga sembako, karena menurut BPS, 70% pengeluaran mereka untuk makanan",418788941865578497,harga BBM lang:id
2014-01-02 16:40:14+00:00,infoPKU,#beritaPKU Harga BBM dan Tarif Listrik Pacu Inflasi Pekanbaru 2013 Lebihi Angka Nasional http://t.co/gkwdjvOakY,418783806837895168,harga BBM lang:id
2014-01-02 16:05:31+00:00,kurawa,"Gak heran PLN rugi 37 triliun krn keterbatasan Gas (diganti dgn BBM) krn harga Gas dunia emang mahal, sementara kita jual cuma $ 3,45/MMBTU",418775069687431168,harga BBM lang:id
2014-01-02 14:52:09+00:00,infoRIAU,Harga BBM dan Tarif Listrik Pacu Inflasi Pekanbaru 2013 Lebihi Angka Nasional http://t.co/oZt1v50Ry9 (GoRiau),418756604624781314,harga BBM lang:id
2014-01-02 13:51:32+00:00,tribunmedan,"Harga BBM Bersubsidi Naik, Jumlah Penduduk Miskin Naik - Tribun Medan http://t.co/Dd4MaUAiAt",418741351585710080,harga BBM lang:id
2014-01-02 13:49:59+00:00,tribunnews,Jumlah Penduduk Miskin Naik karena Kenaikan Harga BBM Bersubsidi http://t.co/s97T87U5v3,418740960730681345,harga BBM lang:id
2014-01-02 13:22:08+00:00,suaramerdeka,Harga BBM Penyebab Terbesar Inflasi Melonjak http://t.co/5W16S8RcsC,418733953617383424,harga BBM lang:id
2014-01-02 12:27:25+00:00,Metro_TV,Kenaikkan Harga BBM Sumbang 500 Ribu Penduduk Miskin http://t.co/GjV1QYMjvN,418720182949801985,harga BBM lang:id
2014-01-02 12:05:43+00:00,fadjroeL,"36. BACA ya @hattarajasa #Elpiji  &gt; @JimlyAs: Mnrt UUD &amp; UU, Negara yg msti tntukan harga BBM &amp; Gas, bukan korporasi brdsar mekanisme pasar",418714721714323456,harga BBM lang:id
2014-01-02 11:51:50+00:00,fadjroeL,"31. PAMUNGKAS #Elpiji dari Prof @JimlyAs: Mnrt UUD &amp; UU, Negara yg msti tntukan harga BBM &amp; Gas, bukan korporasi brdsar mekanisme pasar.",418711227611635712,harga BBM lang:id
2014-01-02 11:49:19+00:00,fadjroeL,"30. BACA om @SBYudhoyono &gt; @JimlyAs: Mnrt UUD &amp; UU, Negara yg msti tntukan harga BBM &amp; Gas, bukan korporasi brdsar mekanisme pasar.",418710594586296321,harga BBM lang:id
2014-01-02 11:47:32+00:00,JimlyAs,"Mnrt UUD &amp; UU, Negara yg msti tntukan harga BBM &amp; Gas, bukan korporasi brdsar mekanisme pasar. @RustamIbrahim @fadjroeL",418710143782502400,harga BBM lang:id
2014-01-02 11:41:33+00:00,tkurniawan_,"@Jal_Gooners pemerintah dan dpr tidak memiliki kewenangan thdp kenaikan lpg,karna itu bukan merupakan subsidi..jika harga bbm,itu lain..",418708639554101248,harga BBM lang:id
2014-01-02 08:56:56+00:00,FaisalBasri,Kebijakannya tdk menggigit.  RT @imamrasyidi: @FaisalBasri berarti kenaikan harga BBM gak banyak pengaruh ... http://t.co/hsn6pdNKnU,418667210882555904,harga BBM lang:id
2014-01-02 08:03:09+00:00,detikcom,"Harga BBM Naik, Jumlah Orang Miskin di Indonesia Makin Banyak http://t.co/Mc8KZYFP24 via @detikfinance",418653678484996096,harga BBM lang:id
2014-01-02 08:02:00+00:00,realmadridindo1,"Ready GK Madrid Ijo Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/NTA00mrZau",418653386842443776,harga BBM lang:id
2014-01-02 08:01:52+00:00,realmadridindo1,"Ready GK Madrid Ungu Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/M3hSGyf73l",418653354110103552,harga BBM lang:id
2014-01-02 08:01:44+00:00,realmadridindo1,"Ready Madrid Home Grade Ori (S,M,L,XL) dari @kingdomjersey Harga 95000 SMS 083849235241 BBM 27feead4 http://t.co/GxaN0CeygL",418653321574899712,harga BBM lang:id
2014-01-02 08:01:03+00:00,realmadridindo1,"Ready Madrid 3rd Ladies (S,M,L) dari @kingdomjersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/5WaNGStIJM",418653149654568961,harga BBM lang:id
2014-01-02 08:00:54+00:00,realmadridindo1,"Ready Madrid Home Ladies (S,M,L) dari @KingdomJersey  Harga 90000 SMS 083849235241 BBM 27feead4 http://t.co/XIqeRyT9Pc",418653110580436992,harga BBM lang:id
2014-01-02 08:00:43+00:00,realmadridindo1,"Ready Jaket Madrid Black Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4  http://t.co/xmapCFoqbi",418653062773755904,harga BBM lang:id
2014-01-02 08:00:34+00:00,realmadridindo1,"Ready Jaket Madrid  White Grade Ori (S,M,L,XL) dari @KingdomJersey Harga 175000 SMS 083849235241 BBM 27feead4 http://t.co/1VPoRmEE2W",418653026644008960,harga BBM lang:id
2014-01-02 06:28:30+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,418629856415739904,harga BBM lang:id
2014-01-02 06:26:51+00:00,rieke_diah,"@andi_hpattera @soebyanto 2013 Harga BBM naik 44%, TDL naik 15%, awal 2014 harga LPG 12 kg naik 67%. Kenaikan upah 2014 rata2 10%. Ampuuuun",418629442970189825,harga BBM lang:id
2014-01-02 06:11:01+00:00,detikfinance,"Harga BBM Naik, Jumlah Orang Miskin di Indonesia Makin Banyak http://t.co/oebbJTz8kH",418625458725326848,harga BBM lang:id
2014-01-02 03:12:04+00:00,liputan6dotcom,Pemerintah Masih Berani Naikkan Harga BBM Subsidi di 2014 http://t.co/qOXX6sGuIx,418580421576626176,harga BBM lang:id
2014-01-02 02:20:05+00:00,liputan6dotcom,"Ingin Harga BBM Murah, AKR Bangun Terminal BBM di Kawasan Timur http://t.co/qKZSZEqI7L",418567341933211649,harga BBM lang:id
2014-01-01 15:28:07+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,418403267987927040,harga BBM lang:id
2014-01-01 00:30:39+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,418177413676531712,harga BBM lang:id
2013-12-31 08:28:04+00:00,liputan6dotcom,Harga BBM Subsidi di Papua Mahal karena Fasilitas Terbatas http://t.co/DN9lssQef5,417935173301190656,harga BBM lang:id
2013-12-31 05:30:43+00:00,MotivatorBijak,Disaat Harga BBM &amp; Bahan Pangan Meningkat &amp; kita membutuhkan Barang2 serta Pelayanan yg Murah saya sarankan u follow.,417890541310058496,harga BBM lang:id
2013-12-30 15:40:16+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,417681549023518720,harga BBM lang:id
2013-12-30 05:54:16+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,417534077903056896,harga BBM lang:id
2013-12-30 04:58:07+00:00,ardanradio,Pastinya sih di Juni ini kenaikan harga bbm resmi terjadi :') #BestMoment2013 #Ardanesia,417519946613010433,harga BBM lang:id
2013-12-29 11:55:32+00:00,enda,"Perbandingan Harga BBM 1993 vs 2013 yg Anda Jarang Lihat... http://t.co/uy91cUyS0p
 #oldposting",417262608484278272,harga BBM lang:id
2013-12-28 16:09:29+00:00,yasika_fm,#Np Harga diri @Zivilia di #BBM bareng @jhoniopopfm,416964127211278336,harga BBM lang:id
2013-12-28 15:55:03+00:00,catislife2021,"saran &gt; RT @endrasrgh @DroidIndonesia rekomendasi dong , andro ram gede osnya bisa ++ bisa make bbm harga 3 - 3.5 an",416960494335844352,harga BBM lang:id
2013-12-28 10:05:13+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,416872456021098496,harga BBM lang:id
2013-12-28 07:59:15+00:00,Bridgways,Harga Promo! Jersey Chelsea home 2013/14 | IDR: 90rb/pcs | SMS: 0838-9371-1335 | BBM: 238E5AA6 | @ArosbayaJersey http://t.co/213rDhWmIW,416840757249470464,harga BBM lang:id
2013-12-27 21:59:01+00:00,sipiqi,Aku setuju-setuju aja kok kalo harga BBM makin mahal asalkan senyum kamu tetep murah sama aku. #gubrak,416689700699930624,harga BBM lang:id
